name,r1cs_size,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
string.iterator.extract_core._match_1.equations._eqn_1,298993,254170,132828,3,41442,41442,0
except.to_bool.equations._eqn_2,83084,16174,67700,0,8107,8107,0
decidable.no_confusion_type,551849,226186,232673,0,57852,-1,101
cmp_using,765906,624299,314010,0,99432,-1,101
ite.equations._eqn_1,379110,115720,150449,0,34706,-1,101
lift_fn,749040,348522,296867,0,84758,-1,101
expr.coord.sizeof,414977,160699,164285,0,38722,-1,101
option.decidable_eq._match_1._proof_2,577550,337006,245269,0,62400,-1,101
list.no_confusion_type,758746,584843,304179,0,88731,-1,101
exists_of_exists_unique,888154,692398,342253,0,113522,-1,101
int.lnot,164391,25043,66924,0,12788,-1,101
decidable.to_bool.equations._eqn_1,371958,91326,147338,0,32711,-1,101
subrelation.accessible,972154,902456,372759,0,133656,-1,101
int.lnot._main,164391,24828,67391,0,12943,-1,101
except.to_option._main.equations._eqn_1,119358,15287,48512,0,8834,8834,0
expr.coord.has_sizeof_inst,461338,164874,176739,0,42385,-1,101
int.lnot._sunfold,164391,27067,67988,0,13163,-1,101
functor.no_confusion_type,933001,797511,358595,0,123752,-1,101
io.handle.equations._eqn_1,639316,317942,262225,1,70778,-1,101
io.mode.append.sizeof_spec,84856,15537,65882,0,7200,7200,0
io.mode.read_write.sizeof_spec,84856,9987,34402,0,6407,6407,0
string.has_decidable_eq._match_1._proof_2,707953,756915,298562,2,109154,-1,101
guardb,1077301,1020606,462377,0,174808,-1,101
io.mode.read.sizeof_spec,84856,15006,68886,0,11374,11374,0
except.to_option._main.equations._eqn_2,137559,25526,59610,0,11558,11558,0
int.nat_abs_zero,73059,9064,32609,0,6014,6014,0
io.mode.write.sizeof_spec,84856,15210,63458,0,6793,6793,0
is_incomp_trans.incomp_trans,937347,944026,365397,0,135111,-1,101
classical.some,924516,881706,360256,0,125423,-1,101
